id,price,commit,icon,title
29568833270,29.84,10+,,神栗 【承德扶贫馆】 杏仁 80g 坚果零食麻仁大扁杏仁办公室零食巴达木杏仁 80g*2袋 麻仁大扁
24415310669,57.00,1,券1,詹氏 琥珀核桃仁188gx3 坚果干果零食果仁小吃
19426361577,118.00,5600+,京东,京东超市山萃（SUNDRY） 中粮每日坚果礼盒750g 山萃混合天天坚果仁干果炒货年货坚果七夕情人节礼盒 25g*30袋
28473597923,36.00,30+,券2,坑王府 坚果炒货 休闲零食 每日坚果 巴旦木仁128g/袋
18552436739,139.00,400+,券1,森林大叔（FOREST UNCLE） 森林大叔【榛子仁400g】原味坚果仁整粒低温焙烤
28969368074,39.90,7,券1,非常贝贝 巴旦木仁瓜子葵花籽果仁酥 720克礼袋 坚果零食炒货 巴旦木仁葵花籽仁酥720克*1袋
28558621893,14.90,20+,券1,鹰哥 香酥鹰嘴豆 蒜香味300g/袋 新疆木垒特产独立小包装零食坚果熟豆黄金豆子 开袋即食 一袋装300g
31642525623,24.80,4,,悠米 烘培果干坚果炒货零食 淡盐味去壳盐焗南瓜子仁227g/罐
19520586297,89.00,3400+,,洽洽 一把坚果礼盒坚果 每日坚果零食干果礼盒大礼恰恰好（1370g 8袋）
20804470540,83.88,80+,,味滋源 坚果送孕妇零食吃的休闲食品干果中秋礼盒装混合组合 12袋1440克【甜饵款】
22921973473,188.00,4,,首粮 干果礼盒装每日坚果儿童款750g核桃腰果榛子扁桃仁组合春节年货坚果炒货大礼包
31173903494,68.00,10+,,五香奶油味薄壳熟核桃400gx2新疆手剥纸皮大核桃仁零食坚果 盐焗口味
24688816576,4.90,40+,,张二嘎 蚕豆豆70g豆瓣休闲特产香辣牛肉味零食兰花豆蚕豆炒货坚果 蟹黄蚕豆豆70g
10451024946,9.90,200+,,百草味 熟制板栗仁80g 坚果炒货零食小吃
10649943749,90.00,100+,免邮,樱桃爷爷 进口零食 坚果塔 台湾地道美食特产伴手礼盒 火山豆+蔓越莓 150g
15116733982,168.00,200+,免邮,柯克兰（Kirkland） 美国进口科克兰赛欧坚果 蜂蜜香烤腰果山核桃混合坚果850g年货 篮罐 （含夏威夷果）
10016106897,148.00,60+,满1,沃隆每日坚果(A款)混合果干 坚果 750g 独立包装25g*30袋 一鼎美食
15501405680,108.00,1900+,满1,粒上皇 坚果礼盒1209g 休闲零食大礼包 每日坚果7袋装 中秋送礼
10820247965,22.90,100+,券6,喵可 开心果200g 坚果零食原味干果休闲炒货
30609949605,15.80,7,券6,沙土 西瓜子400g干西瓜子五香味坚果炒货休闲零食特产黑瓜子年货大片西瓜子
28289067681,33.90,2000+,券7,口口福 夏威夷果218gX2袋每日坚果炒货零食干果奶油味送开口器批 奶油味218gx2
25933050659,13.80,8,免邮,波波猴 多味花生135gx2袋 坚果炒货 香脆酥松 休闲零食 年货 干果  炒货花生米
30877461557,115.00,3,券1,汤姆农场 韩国进口美味食品山葵味扁桃仁加州巴旦木进口零食坚果杏仁35g大组合 芥末(山葵)味扁桃仁35g*12包（1盒）
18039393340,168.00,50+,,美国进口坚果柯克兰Kirkland混合坚果仁 腰果礼盒装 坚果炒货1130g 原味混合坚果
23938398263,49.90,10+,,爱心东东got milk? 奇亚籽格兰诺拉水果坚果麦片（草莓味）加拿大进口 即食早餐 草莓味
25670011992,29.60,3,,考里庄园（KAURI FARM） 巴旦木仁80gX3罐 每日坚果琥珀芝麻杏仁干果炒货休闲零食
30945792848,46.00,1,,公蜂 黄金豆油炸豌豆零食黄豆豆类食品炒货坚果青豆散装五斤装 香辣味（5斤一包）
10019530635,42.90,6700+,券1,【领券满199减120】来伊份 休闲零食 山核桃仁长寿果 碧根果150g
1339453614,58.90,1万+,,三只松鼠 坚果组合695g零食碧根果夏威夷果多味花生共3袋
5834656,21.80,500+,自营,京东超市西域之尚 新疆特产 每日坚果 炒货 薄皮核桃500g/袋
13214582335,68.00,300+,,蝴蝶牌香港进口腰果 280g*2开心果果仁杂果多种坚果 休闲零食
10908652331,69.90,1000+,,思宏  每日枣坚果750g礼盒装混合果仁25g*30小包休闲零食中秋节教师节大礼包
29974572158,85.00,9,券3,原味腰果500g烘焙炭批发零食坚果特产坚果炒货坚果零食腰果 原味腰果（生）250gX2
29545347923,69.90,2,免邮,刻凡（cafine） 满满心意12款坚果组合大礼包1440g每日坚果混合干果零食批发一整箱
32899515301,108.00,2,,每日坚果混合干果 炒货零食 节日送礼 连罐总重1500g6 罐装 套餐一(开心果 碧根果 夏威夷果 巴旦木 松子 腰
29913787243,50.00,1,免邮,麻田顺康 山西左权休闲零食坚果炒货100g*3罐 椒盐核桃仁 家庭装 椒盐味
14816093062,23.90,600+,券1,旭东 袋装椒盐花生400g熟农家红皮原味生休闲零食坚果炒货年货 椒盐花生（拉链口）
1400063792,199.80,80+,,谷的福 奶油味临安山核桃仁礼盒装100gx6罐装 干果坚果节日礼盒装
10077252852,178.00,100+,,美荻斯 干果礼盒进口坚果北美雅致1645g可制成提货卡券礼品卡
26358549392,34.90,200+,赠,洽洽 每日坚果 恰恰混合坚果炒货综合什锦果仁果干组合成人儿童孕妇休闲零食（30日装/7日装）节日礼物 26g*7袋
31215960216,59.80,0,新品,慕斯里噢嘎 烘焙坚果 热带水果麦片 350g*2袋 俄罗斯原装进口 即食早餐麦片 休闲零食
18661688723,138.00,30+,券1,臻味 2018款天天坚果810g混合坚果果仁每日坚果27g*30袋装坚果
31506418066,268.00,0,京东,京东超市【送麦果脆1盒】中粮福小满 坚果干果礼盒 盛世暖融1328g 混合干果礼盒 休闲零食大礼包中秋节礼物 盛世暖融1328g
30687028762,30.00,0,免邮,燕山明珠 即食甘栗仁新鲜熟制板栗仁休闲零食坚果炒货秦皇岛特产 80gx5袋
30124204523,28.80,0,,零太太 新品 办公室休闲坚果零食 奶油山核桃碎仁 小核桃碎肉 非碧根果仁 碎 糕点配料灌装250g 150g每罐
12581454045,128.00,1300+,券9,爱心东东鼠大厨 零食大礼包 坚果礼盒干果零食送女友儿童零食孕妇零食生日礼物16袋装1752g 一整箱 超值16袋装大礼包-经典版
11715980929,156.39,700+,赠,西品壹号 开心果 无漂白坚果炒货休闲零食 原味500g*3罐装非小包装
11091334169,158.00,60+,,沃隆每日天天坚果干果B款25g*30袋果仁果干无添加混合坚果孕妇早餐零食 礼盒
30577228074,225.00,8,券1,黄飞红 麻辣小鱼干花生98g*24袋整箱 黄飞鸿坚果炒货休闲零食
24859367146,39.00,1300+,券6,小心机 原味坚果组合花生仁南瓜籽坚果零食 组合 花生仁+南瓜籽
21011775578,29.80,50+,满5,进口每日混合坚果组合干果礼包礼盒孕妇儿童零食140g 休闲健康零食 7包混合坚果
25482653534,25.80,3,,爱逸（a1）    a1爱逸什锦口味坚果集88g坚果混合坚果仁每日零食 88g坚果集
33795193364,2398.00,50+,京东,锤子（smartisan） 坚果 Pro 2S 移动联通电信全网通4G 全面屏双摄 双卡双待 炫光红 (6G RAM+128G ROM)
33265238262,168.00,0,新品,网易严选 臻果悠享山核桃仁礼盒 罐装原味熟休闲零食中秋送礼 358克(118克*3罐)
21667746763,118.00,300+,,沃隆 每日坚果 零食混合坚果礼盒  自然原味 21日装 525g 成人款A款25g*7袋+儿童款B款25g*14袋
29958682929,29.90,30+,免邮,沃隆 零食坚果炒货干果特产 原味烘焙 【越南】腰果50g 袋装
34194055394,236.00,0,新品,姚生记 山核桃仁118g*2罐礼盒装 古法桶蒸粒粒香原味山核桃仁 新货上市临安特产休闲食品坚果炒货 粒粒香2罐礼盒装
16859619658,15.90,40+,,真心 手剥奶油味巴旦木158g零食坚果炒货奶油味干果
11641213648,89.90,200+,免邮,【拍2件减5元】网红每日坚果混合果仁单袋26g 8种果仁坚果礼盒儿童孕妇零食大礼包办公室零食小吃 8种果仁成人款礼盒780克装内含30袋
1976155686,195.00,200+,满9,全球购【 】科克兰柯可蓝混合坚果Kirkland柯克兰腰果零食礼盒干果炒进口年货 无盐原味1.13kg
13060396460,118.00,100+,2件,欧扎克 第二件减半 每日坚果蔓越莓干混合坚果仁国庆礼盒成人款休闲零食大礼包20g*30袋礼物 蔓越莓混合坚果600g
31532906545,88.00,0,,稻香村每日坚果500g装(25g*20袋)零食大礼包
29928432155,99.00,20+,,傻老大 盐焗味南瓜子180g/袋装 新疆特产鲜炒南瓜籽 办公室休闲零食小吃 坚果炒货 180g*5袋
10871328347,69.90,100+,券9,越南进口坚果 丹帝牌 世界杯熬夜原味腰果250g 罐装 无添加坚果 孕妇儿童零食
32564963103,25.80,30+,,这旮哒-开心果罐装 坚果炒货休闲食品批发特产干果网红零食包邮 开心果250g
27823112010,29.90,80+,免邮,臻味 坚果 每日坚果 干果 鲍鱼果200g
12648927681,108.00,20+,,菓行菓素（GOOD TO SEE YOU）每日坚果混合坚果仁 30包组合孕妇零食原味干果什锦儿童成人
28727486825,17.99,3,,【陕西馆】西域美农原味南瓜子250gx2袋 陕北特产坚果炒货零食无添加
26546589518,47.90,7,满9,【满199-100】山真美 夏威夷果190g奶油味坚果零食原味干果
26784371282,42.29,60+,赠,西品壹号 奶油味夏威夷果180克*2罐装 坚果休闲零食 夏果送开口器干果
32148274912,29.90,4200+,京东,京东超市南农  水果果仁麦片 燕麦片即食干吃坚果仁颗粒谷物 营养代餐冲饮谷物 250g（25g*10袋）
31810690389,42.00,5,新品,巷仔边每日坚果脆虾烤虾32g*4盒孕妇宝宝健康小吃零食虾老大即食虾干 椒盐味32g*4盒
33148341044,19.90,2,新品,巷仔边每日坚果脆虾烤虾孕妇宝宝健康小吃零食虾老大即食虾干32g 香辣味
10275014037,60.00,300+,免邮,燕山明珠 自然瓣甘栗仁即食熟板栗仁秦皇岛特产零食坚果 300gx3袋
22566468044,336.00,100+,,美国进口savanna每日坚果蜂蜜坚果香烤混合坚果腰果核桃孕妇零食 红罐850g +蓝罐850g
3691644,14.00,6400+,自营,京东超市金喇叭坚果炒货干果零食每日坚果奶油味碧根果106g/袋
31593102753,56.00,0,券9,美味零食 巴旦木仁扁桃仁大杏仁坚果散装批发巴坦木原味干果巴达木新货500g 原味生1斤
13281786069,29.90,700+,满赠,徽记 蒜香青豆豌豆牛兰花豆瓜子仁花生蚕豆坚果炒货组合1080g小吃零食大礼包 综合口味
33374928683,108.00,2,满9,考拉与松鼠 满199-100  临安手剥山核桃（1斤500g）大籽椒盐味250g*2罐 坚果特产零食
13493925050,238.00,1000+,券6,美荻斯 坚果礼盒进口干果礼盒 零食中秋礼盒 北美臻品2023g
27923572440,149.00,60+,券5,果园老农 每日代餐坚果30g*28袋每日坚果混合坚果果干零食大礼包840g 生日礼物 每日代餐（5种坚果1种果干）
11128350107,499.00,300+,免邮,谛品居干果礼盒装坚果炒货特产零食大礼包礼品团购员工中秋福利 环球礼遇1380g
1814397485,87.90,80+,,童年记 薄壳大核桃500gx3袋 独立小包非纸皮核桃薄皮核桃坚果炒货散装
15572349648,139.00,40+,券1,沃隆 每日坚果零食混合坚果成人儿童款小包装礼盒750g 包邮 成人A款 750g
28472820517,198.00,20+,,坑王府 【电影同名定制款】 祖宗十九代每日坚果炒货礼盒 零食大礼包8袋装1054g
11793313974,199.00,50+,,廷龙 南瓜子休闲食品坚果炒货原味椒盐味干果熟零食150g 椒盐味10斤
32575544148,71.21,10+,,临安山核桃仁*2罐装总重500g原味小核桃仁零食坚果核桃肉 原味2罐【送同款试吃小包】
27802318292,44.80,100+,免邮,亲别找啦 炭烧腰果238g/150g 每日坚果 干果零食 多规格可选 炭烧腰果150g/罐
12112559320,19.90,8,券6,飘零大叔 开口松子68g*2手拨的松子坚果特产炒货零食小吃休闲食品
1030861744,498.00,80+,券1,詹氏 天赐礼盒干果礼盒山核桃仁坚果零食礼盒 坚果大礼包 年货零食礼盒 新货核桃仁礼盒
31540106565,17.80,0,2件,泰山蚕豆片500g袋装 兰花豆小包装坚果炒货 办公室休闲零食独立小包多口味散装包邮批发 【蚕豆片约40小包】混合味500g
23852086184,138.00,300+,免邮,刺猬阿甘 【京东JOY联名款】每日坚果 礼盒6袋装 坚果大礼包1020g 零食大礼包
27059081723,238.00,90+,券9,丹帝牌越南进口 盐味腰果仁1千克/罐装 坚果礼盒休闲零食品 进口坚果 孕妇儿童零食 原味什锦坚果仁1000g
10947942047,125.00,500+,免邮,旭奇 新货 巴西松子 手剥松子原味巴西松子零食特产 坚果炒货独立小包装 500克*1
28882991496,54.90,1100+,券5,爱心东东亲别找啦 奶油味碧根果238g/135g 每日坚果 干果零食 手剥长寿果 多规格可选 碧根果238g/袋
25039748149,73.00,200+,,马一芳 【汾阳馆】 薄皮核桃2500g 新疆特产坚果干果散装核桃批发 孕妇核桃 5斤礼盒装 袋装5斤
28327782024,23.00,40+,,包邮 西瓜子仁500g 原味无壳生西瓜子仁烘培原料新货干果坚果仁
10691605993,59.76,1.1万+,京东,京东超市有机淮盐花生1.1kgx1 颗粒甄选 醇香饱满
10627883872,29.90,1.6万+,券1,来伊份 【领券满199减120】炒货零食 话梅味西瓜子 话梅味 236g
27661271382,119.00,80+,,绅士牌 美国进口什锦坚果休闲零食 963g/罐 963g
27347609283,148.00,20+,,俏俏果 大别山山核桃仁500g袋装小包装核桃仁原味低糖椒盐奶香味金寨土特产每日坚果 椒盐味
26014095407,128.00,9,,中粮时怡 每日坚果 休闲零食大礼包 腰果儿童早餐谷物天天混合果仁 B款组合款装
1042339916,19.90,1400+,2件,野娃 _香酥蚕豆660g罐 炒货特产蚕豆瓣开口豆豆类小吃每日坚果零食新货
18119581197,139.00,8,免邮,舌里 【领券199减100】夏威夷果208g*3袋 坚果零食 干果炒货 奶香味送开口器
1016633088,119.90,40+,,美国进口 野根源混合坚果水果干737g腰果/扁桃仁/蔓越莓/蓝莓/酸奶豆
13494857465,35.90,30+,免邮,来伊份 炭烧坚果香脆果仁W 干果 碳烧腰果228g 炭烧腰果 228g
11017947290,90.00,400+,券7,口口福 满199减120新货夏威夷果108g每日坚果干果零食奶油味送开口器年货批发
25743124251,9.90,10+,京东,8月农莊 【满99减20】 南瓜子 原味南瓜籽120g 坚果休闲零食烘炒类 原味
29880463975,29.50,0,券6,家语（JIAYU） 手剥巴西松子250g薄壳坚果特产小吃炒货休闲零食
10104387589,169.00,200+,,臻味 干果礼盒 进口坚果礼盒装 大礼包 2050g环球欣果
13346696227,139.00,100+,,多滋熊 年货坚果礼盒装干果大礼包 18包1834g  孕妇零食送礼组合中秋节
27352280116,88.00,80+,,俏俏果 大别山山核桃仁306g袋装小包装小核桃仁奶油味椒盐味原味金寨土特产每日坚果 椒盐味
32958810480,39.90,60+,免邮,鲜记 奶油碧根果坚果零食干果山核桃 奶油味长寿果炒货 碧根果108g*3袋
25917138991,38.00,10+,免邮,童年记南瓜子500g袋装小包装原味熟南瓜籽散装零食批发坚果炒货
26286736269,148.00,10+,,久森农庄 【辽宁巾帼扶贫馆】 原味手剥开口松子散装1kg东北辽宁特产坚果炒货开口零食礼盒装
19089714613,29.80,100+,,洽洽 每日坚果恰恰天天坚果混合果仁果干综合休闲小吃零食多规格可选 洽洽每日坚果26g*7袋装
30830206982,42.50,8,券1,鹰哥 香酥鹰嘴豆 椒盐味300g/袋 新疆木垒特产独立小包装零食坚果熟豆黄金豆子 开袋即食 三袋实惠装900g
29661531518,26.90,8,券1,亲别找啦【满199减120】手剥巴旦木125g/罐 盐焗味 坚果零食 每日坚果 巴旦木
1516864102,138.00,200+,券1,爱心东东老闫家 毛边南瓜子礼盒装坚果炒货 儿童南瓜籽办公室送礼休闲零食品 1200g
27798883193,49.90,900+,免邮,亲别找啦 每日坚果200g/罐 综合果仁 孕妇健康休闲零食 每日坚果
28881403296,78.90,3100+,券5,亲别找啦 手剥巴旦木238g/125g 盐焗味 坚果零食 每日坚果 多规格可选 巴旦木238gx2袋
23695649806,12.80,80+,,百草味 坚果100g 夏威夷果碧根果开心果松子 年货坚果孕妇零食品 碧根果100g
32772884584,28.90,2,券1,开心果 90g 每日坚果坚果炒货零食 散装 满199减100 原味90g
30671280039,168.00,100+,满1,爱心东东坚小果 每日坚果 休闲零食 坚果炒货 礼盒装  混合坚果零食什锦果仁 网红零食 干果零食大礼包
7679990,24.00,50+,自营,京东超市童年记 香瓜子 500g 袋中袋 坚果炒货休闲零食
13305079326,136.80,10+,券8,座上客_小胡桃仁165g*3 新包装散装原味山核桃仁坚果特产零食
29744785236,44.90,8,,亲别找啦【满199减120】东北红松子185g/罐 开口饱满 每日坚果 特产干果坚果零食 红松子
30106762275,66.00,0,免邮,核桃仁碎熟坚果仁碎冰淇淋烘焙原料坚果零食纸皮核桃肉350g 原味
28223174868,25.00,10+,,爱心东东乐明 蚕豆零食休闲食品四川特产老醋蚕豆8袋 兰花豆坚果炒货 72g*8袋
31187271733,89.80,100+,免邮,【北屯馆】 新疆南瓜子 500g/袋 塞外阿公五香味南瓜籽小包装休闲零食坚果炒货 五香味 两袋品尝装
29089098916,35.90,200+,,爱心东东亲别找啦 夏威夷果238g/150g 奶油味 坚果零食干果 内含开口器 多规格可选 夏威夷果150g/罐
29995267101,148.00,0,2件,臻味（Delicious） 天天坚果 混合每日坚果礼盒果干组合休闲零食团购 儿童款 810g
28069428566,16.90,1300+,满6,憨豆熊 夏威夷果奶油味 208g/袋 坚果炒货每日坚果 休闲零食品 袋装送开口器 奶油口味*1袋装
1451977723,36.80,80+,满赠,【野娃】下酒菜坚果炒货特产奶香味+多味花生米零食休闲小吃1320g
16285471895,20.50,30+,券1,三惠 醉酒花生多味花生豆1000g散装独立小包装坚果炒货零食办公室休闲食品 蒜香味1000g散装（约32包）
29636271010,99.00,3,免邮,臻味 天天坚果 每日坚果 干果礼盒 混合果仁大礼包 成人款540g
33073492865,33.60,6,券1,黑猫吃客 炭烧腰果210g袋装 休闲零食坚果炒货干果特产腰果仁 210gx1袋
10516094148,29.90,300+,,甘源 蟹香味炒米两连包570g 干果休闲零食大礼包小吃混合坚果仁大礼包
23492581537,55.00,20+,,坚果零食大礼包礼盒组合1000g 碧根果夏威夷果巴旦木开心果各250g 4罐不带礼盒
31940806689,19.90,0,,爱心东东【老街口-夏威夷果120g】零食坚果炒货特产干果奶油味送开口器 夏威夷果120g 夏威夷果
18782518415,89.90,4.8万+,券6,良品铺子 零食夏威夷果薄皮核桃多味花生兰花豆坚果炒货组合834g 834g 坚果炒货组合
12095126798,65.80,900+,免邮,百草味 9种零食大礼包坚果果干果脯组合开学送女友水果干零食混合组合装芒果干黄桃干菠萝干套餐一箱
32915391632,33.80,0,券1,黑猫吃客 山核桃210g/袋 原色无漂白薄皮核桃休闲坚果炒货零食干果 210gx1袋
21060503120,19.90,7,,金百岁农庄开心果仁120g袋装原味烘培每日坚果干果好吃的零食休闲孕妇食品原料进口
10108786039,48.80,300+,免邮,【阿克苏馆】 零食坚果炒货零食手剥薄皮椒盐巴旦木大杏仁500g新疆特产
10351268806,98.00,100+,,如水 _长寿果仁260g长寿果碧根果坚果零食特产 休闲坚果零食
13488708194,95.00,30+,券9,徽芝园 山核桃仁250克 2018秋季新货 计量称重小包装坚果零食少糖不裹糖接近原味 250克/份
10153503661,9.90,5800+,京东,粒上皇 甘栗仁80g 坚果炒货干果零食特产新鲜栗子迁西板栗
31766864203,68.50,40+,免邮,坚果大礼包 干果三只松鼠同款中秋零食礼盒送礼七夕送女友孕妇夏威夷果 开心果1054g 超值10袋装大礼包-送爱人
10066631188,1.90,600+,,旭东 椒盐味花生70g/袋 休闲零食坚果炒货
11038626561,380.00,100+,满1,枫桥老何 8月现炒新货香榧精选优质香榧子1kg绿色健康食品 250g*4袋坚果零食
29877883265,148.00,0,,中粮科学坚果会每日坚果B款礼盒750g混合坚果礼盒2种搭配
30642527402,127.00,0,券1,黄飞红 麻辣花生42g*60袋 坚果炒货休闲零食
1033897412,8.00,200+,,洽洽椒盐香花生88g*2袋 休闲食品零食 坚果炒货
1813986799,102.90,600+,,童年记 手剥巴旦木500gx3袋 独立小包薄壳纸皮巴坦木巴达木坚果炒货干果零食品特产
12139104314,148.00,10+,赠,山萃（SUNDRY） 中粮干果礼盒装天天每日坚果混合果仁30袋装750g坚果炒货节日礼品大礼包
8856607,149.00,20+,自营,全球购Member's Mark 无盐花生混合坚果
27797465592,21.90,1.1万+,免邮,亲别找啦 手剥巴旦木238g/125g 盐焗味 每日坚果 干果零食 多规格可选 巴旦木125g/罐
27633976909,129.99,10+,,果园老农【满199减100】 手剥松子118g袋装 松子休闲零食特产坚果 办公室零食
30376276203,99.00,0,京东,欧扎克 每日坚果 休闲零食 蔓越莓核桃腰果扁桃仁混合干果 天天坚果礼盒20g*30袋装
8145348,13.50,60+,自营,京东自有品牌  京淳 南瓜籽仁夹心海苔 40g
7319466,18.80,30+,自营,京东超市泰国进口 小腰女 休闲零食 糙米脆 即食坚果 原味混合腰果脆30g
11491868319,38.50,300+,,贝贝香（Beibeixiang） 年货 零食炒货坚果长兴特产 大颗粒吊瓜子 奶油味500g江浙沪包邮
27897391066,25.80,30+,免邮,云食间 湿烤花生500g*2包  龙岩花生水煮花生坚果 零食
32106761867,150.00,0,,中秋坚果礼盒每日坚果混合干果炒货零食连罐总重1500g 6罐装 套餐二
18788996356,109.00,2100+,,百草味 坚果炒货组合500g 休闲零食特产干果 夏威夷果 碧根果等5袋 KDP 套餐A
32165678248,29.90,4,免邮,臻味 干果礼盒袋装坚果炒货办公休闲零食小吃大礼包端午节日礼品公司员工团购福利送礼 阿联酋椰枣500g
24177619531,29.00,10+,,骁熊 炒货熟花生坚果办公室零食特产小吃新货小籽花生500g 原味一斤
17654978261,18.90,4,券5,喵可 夏威夷果奶油味  坚果炒货零食干果 送开果器200g 1包2包4包 200g*1包
31096457924,6.50,20+,券1,闲里时光（Free Time） 每日坚果 混合坚果 坚果炒货 休闲零食 成人儿童孕妇零食混搭营养坚果 1包
27592601799,59.99,100+,券6,果园老农 【满199减100】开心果190g袋装 大颗粒原味休闲零食坚果特产 办公室零食
30976753252,109.00,0,券4,【282g*1罐装】可米小子（kemi xiaozi） 原味榛子仁干果炒货休闲零食烘焙原料坚果 282克
29814088326,500.00,0,,臻味（zhenwei） 进口干果礼盒环球尊享1570g坚果炒货礼品大礼包顺丰配送
12766978008,48.90,400+,券6,沙土 2500g/袋 水煮五香味 焦糖味 香瓜子葵瓜子休闲食品坚果炒货山东特产 5斤家庭装 焦糖味 2.5kg
27269615502,32.00,100+,,爱心东东老街口 甘栗仁 零食坚果 干果炒货 休闲板栗仁100g*5袋
30107807057,144.00,0,免邮,每日坚果综合果仁C套餐100g*4孕妇零食混合坚果 综合果仁C套餐
10865667038,33.80,100+,,马来西亚进口坚果 大山牌混合杂果仁130g 袋装 腰果开心果扁桃仁葡萄干无花果干
32112136473,163.00,0,,加州原野每日坚果750g混合坚果装天天坚果礼盒儿童款孕妇零食30包
25353564222,52.00,10+,2件,【延吉馆】林芝玉 生松子东北特产坚果炒货办公室休闲零食500g 一袋
16874727346,69.90,300+,免邮,百草味 6种/8种坚果零食礼包混装干果多口味组合开心果松子送女友组合装套餐节日礼品批发 8种坚果套餐B
10674780916,27.90,400+,2件,新农哥 开口熟板栗原味120gx3袋坚果零食炒货小吃食品早餐
11150774069,428.00,10+,,如水 暖心礼包A款 每日坚果 干果套餐 孕妇老人 休闲零食大礼包
29748941029,368.00,6,,美荻斯干果礼盒坚果大礼包北美尚品2003g员工福利
12416146795,37.90,400+,券1,春旺 腰果盐焗腰果仁干果特产烘焙原味罐装坚果年货孕妇营养零食120g*2罐 盐焗口味120g*2罐
12191162584,25.90,70+,免邮,诚可成 大核桃坚果200g*3袋 大颗核桃仁干果炒货特产零食非纸皮核桃原味 200g*3袋共600g
11031203910,148.00,100+,免邮,沃隆每日坚果 天天坚果炒货 休闲零食礼盒 每日坚果B款750g
10031237541,8.80,900+,,汤姆农场gillim 蜂蜜黄油腰果仁30g 韩国原装进口零食品 干果坚果果仁 一袋独享(30g)
30133445130,128.00,20+,券1,切糕王子坚果切糕球30天装540g每日坚果混合坚果干果礼盒装孕妇儿童休闲零食
24000863479,89.00,20+,,臻味 原味榛子仁 坚果 休闲零食 290g/罐
26183346871,37.90,9,券9,西域美农 盐焗巴旦木250g*2袋 新疆特产薄壳干果坚果扁桃仁零食
16506972976,21.80,200+,满4,洽洽 焦糖瓜子500g恰恰山核桃味原味葵花籽炒货休闲小吃 水煮美味坚果休闲零 包邮 焦糖味500g
24426226868,62.00,40+,券1,詹氏 手剥山核桃袋装清淡奶油味小胡桃坚果零食188gx2
24682616139,29.90,100+,,真心 单罐坚果开心果罐装干果开心果120g*1罐 开心果
11066694063,99.00,400+,免邮,臻味 天天坚果 每日坚果 休闲零食 混合坚果仁 坚果礼盒 大礼包 天天坚果混合果粒礼盒27g*20袋
10577447503,88.00,100+,满6,憨豆熊 憨豆熊 享礼中秋礼盒1256g 每日坚果大礼包坚果礼盒年货礼盒零食大礼包
31860958144,118.00,0,新品,Nodze诺姿 50%水果坚果仁即食谷物750g/袋 比利时进口 即食早餐水果麦片
11296113495,48.90,1000+,券1,自然派 【 混合坚果270g*2罐】原果仁 什锦杂豆综合果仁 每日坚果炒货 休闲零食小吃 270g*2
14703772597,12.00,200+,京东,京东超市BONPUR 原味混合坚果休闲孕妇零食食品25g罐装
16286372567,34.90,6900+,免邮,张嘴食品 手剥巴旦木 奶香味杏仁美国NP扁桃仁干果每日坚果炒货休闲办公零食 奶香味巴旦木158g*2袋
10827077135,13.90,400+,券6,洽洽 冰糖花椒核桃仁坚果干果零食核桃仁50g*2袋 冰糖花椒 2袋
26665387778,109.90,30+,,贝脆思（bagogrins） 小胡桃仁158g*2罐 山核桃坚果小核桃肉休闲零食办公室零食
10652279496,12.90,100+,券1,九道湾 乡里炒米 湖南浏阳休闲零食坚果炒货 360g袋装
15639946439,69.00,10+,满9,全食物日记芝麻海苔夹心脆宝宝休闲零食坚果即食夹心海苔台湾进口  。
28553685671,29.00,10+,满9,尚珍 每日坚果 开心果 坚果炒货休闲食品零食 68g袋装
10412700898,118.00,300+,券2,美国进口 柯可蓝Kirkland赛欧坚果蜂蜜烘烤混合坚果零食850g 中秋节团圆礼物 红罐装
28199549775,42.80,50+,券1,全球购盛香珍 台湾地区进口坚果零食特产花生黑金刚带壳花生160g/包办公零食 三袋装160g*3
32115129338,79.90,5,券7,混合坚果能量棒蛋白质低糖精燕麦饱腹代餐棒纤维饼干充饥卡脂健身零食大礼盒688g
8466729,40.00,20+,自营,张小盒 每日坚果 休闲零食 坚果炒货 7种果仁混合 7袋随身装 175g/盒（25g*7袋）
12171591220,68.00,80+,,百草味 碧根果夏威夷果东北松子坚果组合 炒货年货休闲零食 碧根果+夏威夷果+东北松子各1袋
29924326399,28.90,60+,免邮,味滋源 每日坚果礼盒7包混合孕妇零食大礼包 休闲干果食品组合 巴旦木仁核桃腰果儿童成人款
10122984854,78.00,20+,,黑森 黑龙江红松子仁150g东北特产坚果零食 松香四溢 老少皆宜
21400535276,24.90,60+,免邮,楼兰丝路 薄皮核桃500g/袋 新疆 原味生核桃 坚果 特产干果 非纸皮 送开果器
1981276368,59.00,2200+,京东,全球购万多福 （Wonderful）来自加州 盐焗味开心果 42g*24袋 19年1月1日到期
10365529756,19.90,1700+,2件,新农哥 巴旦木仁坚果棒棒糖奶香味14gx10盒共20支小吃坚果零食早餐
28958102261,28.00,20+,免邮,BONPUR 混合坚果仁休闲孕妇零食食品100g罐装原味无添加剂干果腰果碧根果
31240880982,39.90,10+,券1,【安庆馆】野娃奶油味花生米660g罐 零食坚果炒货特产小吃 下酒菜 660g*2罐
22916492268,69.90,20+,,零太太 【坚果大礼包12袋装1288g】干果礼盒夏威夷果开心果巴旦木碧根果零食组合装 团圆版大礼包（12袋）
